Date,Airport,Latitude,Longitude
2016-11-19,DEN,39.858,-104.667
2016-11-20,DEN,39.858,-104.667
2016-11-21,DEN,39.858,-104.667
2016-11-22,DEN,39.858,-104.667
2016-11-23,DEN,39.858,-104.667
2016-11-24,DEN,39.858,-104.667
2016-11-25,DEN,39.858,-104.667
2016-11-26,DEN,39.858,-104.667
2016-11-27,DEN,39.858,-104.667
2016-11-28,DEN,39.858,-104.667
2016-11-29,DEN,39.858,-104.667
2016-11-30,DEN,39.858,-104.667
2016-12-01,DEN,39.858,-104.667
2016-12-02,DEN,39.858,-104.667
2016-12-03,DEN,39.858,-104.667
2016-12-04,DEN,39.858,-104.667
2016-12-05,DEN,39.858,-104.667
2016-12-06,DEN,39.858,-104.667
2016-12-07,DEN,39.858,-104.667
2016-12-08,DEN,39.858,-104.667
2016-12-09,DEN,39.858,-104.667
2016-12-10,DEN,39.858,-104.667
2016-12-11,DEN,39.858,-104.667
2016-12-12,DEN,39.858,-104.667
2016-12-13,DEN,39.858,-104.667
2016-12-14,DEN,39.858,-104.667
2016-12-15,DEN,39.858,-104.667
2016-12-16,DEN,39.858,-104.667
2016-12-17,DEN,39.858,-104.667
2016-12-18,DEN,39.858,-104.667
2016-12-19,DEN,39.858,-104.667
2016-12-20,DEN,39.858,-104.667
2016-12-21,DEN,39.858,-104.667
2016-12-22,DEN,39.858,-104.667
2016-12-23,DEN,39.858,-104.667
2016-12-24,DEN,39.858,-104.667
2016-12-25,DEN,39.858,-104.667
2016-12-26,DEN,39.858,-104.667
2016-12-27,DEN,39.858,-104.667
2016-12-28,DEN,39.858,-104.667
2016-12-29,DEN,39.858,-104.667
2016-12-30,DEN,39.858,-104.667
2016-12-31,DEN,39.858,-104.667
2017-01-01,DEN,39.858,-104.667
2017-01-02,DEN,39.858,-104.667
2017-01-03,DEN,39.858,-104.667
2017-01-04,DEN,39.858,-104.667
2017-01-05,DEN,39.858,-104.667
2017-01-06,DEN,39.858,-104.667
2017-01-07,DEN,39.858,-104.667
2017-01-08,DEN,39.858,-104.667
2017-01-09,DEN,39.858,-104.667
2017-01-10,DEN,39.858,-104.667
2017-01-11,DEN,39.858,-104.667
2017-01-12,DEN,39.858,-104.667
2017-01-13,DEN,39.858,-104.667
2017-01-14,DEN,39.858,-104.667
2017-01-15,DEN,39.858,-104.667
2017-01-16,DEN,39.858,-104.667
2017-01-17,DEN,39.858,-104.667
2017-01-18,DEN,39.858,-104.667
2017-01-19,DEN,39.858,-104.667
2017-01-20,DEN,39.858,-104.667
2017-01-21,DEN,39.858,-104.667
2017-01-22,DEN,39.858,-104.667
2017-01-23,DEN,39.858,-104.667
2017-01-24,DEN,39.858,-104.667
2017-01-25,DEN,39.858,-104.667
2017-01-26,DEN,39.858,-104.667
2017-01-27,DEN,39.858,-104.667
2017-01-28,DEN,39.858,-104.667
2017-01-29,DEN,39.858,-104.667
2017-01-30,DEN,39.858,-104.667
2017-01-31,DEN,39.858,-104.667
2017-02-01,DEN,39.858,-104.667
2017-02-02,DEN,39.858,-104.667
2017-02-03,DEN,39.858,-104.667
2017-02-04,DEN,39.858,-104.667
2017-02-05,DEN,39.858,-104.667
2017-02-06,DEN,39.858,-104.667
2017-02-07,DEN,39.858,-104.667
2017-02-08,DEN,39.858,-104.667
2017-02-09,DEN,39.858,-104.667
2017-02-10,DEN,39.858,-104.667
2017-02-11,DEN,39.858,-104.667
2017-02-12,DEN,39.858,-104.667
2017-02-13,DEN,39.858,-104.667
2017-02-14,DEN,39.858,-104.667
2017-02-15,DEN,39.858,-104.667
2017-02-16,DEN,39.858,-104.667
2017-02-17,DEN,39.858,-104.667
2017-02-18,DEN,39.858,-104.667
2017-02-19,DEN,39.858,-104.667
2017-02-20,DEN,39.858,-104.667
2017-02-21,DEN,39.858,-104.667
2017-02-22,DEN,39.858,-104.667
2017-02-23,DEN,39.858,-104.667
2017-02-24,DEN,39.858,-104.667
2017-02-25,DEN,39.858,-104.667
2017-02-26,DEN,39.858,-104.667
2017-02-27,DEN,39.858,-104.667
2017-02-28,DEN,39.858,-104.667
2017-03-01,DEN,39.858,-104.667
2017-03-02,DEN,39.858,-104.667
2017-03-03,DEN,39.858,-104.667
2017-03-04,DEN,39.858,-104.667
2017-03-05,DEN,39.858,-104.667
2017-03-06,DEN,39.858,-104.667
2017-03-07,DEN,39.858,-104.667
2017-03-08,DEN,39.858,-104.667
2017-03-09,DEN,39.858,-104.667
2017-03-10,DEN,39.858,-104.667
2017-03-11,DEN,39.858,-104.667
2017-03-12,DEN,39.858,-104.667
2017-03-13,DEN,39.858,-104.667
2017-03-14,DEN,39.858,-104.667
2017-03-15,DEN,39.858,-104.667
2017-03-16,DEN,39.858,-104.667
2017-03-17,DEN,39.858,-104.667
2017-03-18,DEN,39.858,-104.667
2017-03-19,DEN,39.858,-104.667
2017-03-20,DEN,39.858,-104.667
2017-03-21,DEN,39.858,-104.667
2017-03-22,DEN,39.858,-104.667
2017-03-23,DEN,39.858,-104.667
2017-03-24,DEN,39.858,-104.667
2017-03-25,DEN,39.858,-104.667
2017-03-26,DEN,39.858,-104.667
2017-03-27,DEN,39.858,-104.667
2017-03-28,DEN,39.858,-104.667
2017-03-29,DEN,39.858,-104.667
2017-03-30,DEN,39.858,-104.667
2017-03-31,DEN,39.858,-104.667
2017-04-01,DEN,39.858,-104.667
2017-04-02,DEN,39.858,-104.667
2017-04-03,DEN,39.858,-104.667
2017-04-04,DEN,39.858,-104.667
2017-04-05,DEN,39.858,-104.667
2017-04-06,DEN,39.858,-104.667
2017-04-07,DEN,39.858,-104.667
2017-04-08,DEN,39.858,-104.667
2017-04-09,DEN,39.858,-104.667
2017-04-10,DEN,39.858,-104.667
2017-04-11,DEN,39.858,-104.667
2017-04-12,DEN,39.858,-104.667
2017-04-13,DEN,39.858,-104.667
2017-04-14,DEN,39.858,-104.667
2017-04-15,DEN,39.858,-104.667
2017-04-16,DEN,39.858,-104.667
2017-04-17,DEN,39.858,-104.667
2017-04-18,DEN,39.858,-104.667
2017-04-19,DEN,39.858,-104.667
2017-04-20,DEN,39.858,-104.667
2017-04-21,DEN,39.858,-104.667
2017-04-22,DEN,39.858,-104.667
2017-04-23,DEN,39.858,-104.667
2017-04-24,DEN,39.858,-104.667
2017-04-25,DEN,39.858,-104.667
2017-04-26,DEN,39.858,-104.667
2017-04-27,DEN,39.858,-104.667
2017-04-28,DEN,39.858,-104.667
2017-04-29,DEN,39.858,-104.667
2017-04-30,DEN,39.858,-104.667
2017-05-01,DEN,39.858,-104.667
2017-05-02,DEN,39.858,-104.667
2017-05-03,DEN,39.858,-104.667
2017-05-04,DEN,39.858,-104.667
2017-05-05,DEN,39.858,-104.667
2017-05-06,DEN,39.858,-104.667
2017-05-07,DEN,39.858,-104.667
2017-05-08,DEN,39.858,-104.667
2017-05-09,DEN,39.858,-104.667
2017-05-10,DEN,39.858,-104.667
2017-05-11,DEN,39.858,-104.667
2017-05-12,DEN,39.858,-104.667
2017-05-13,DEN,39.858,-104.667
2017-05-14,DEN,39.858,-104.667
2017-05-15,DEN,39.858,-104.667
2017-05-16,DEN,39.858,-104.667
2017-05-17,DEN,39.858,-104.667
2017-05-18,DEN,39.858,-104.667
2017-05-19,DEN,39.858,-104.667
2017-05-20,DEN,39.858,-104.667
2017-05-21,DEN,39.858,-104.667
2017-05-22,DEN,39.858,-104.667
2017-05-23,DEN,39.858,-104.667
2017-05-24,DEN,39.858,-104.667
2017-05-25,DEN,39.858,-104.667
2017-05-26,DEN,39.858,-104.667
2017-05-27,DEN,39.858,-104.667
2017-05-28,DEN,39.858,-104.667
2017-05-29,DEN,39.858,-104.667
2017-05-30,DEN,39.858,-104.667
2017-05-31,DEN,39.858,-104.667
2017-06-01,DEN,39.858,-104.667
2017-06-02,DEN,39.858,-104.667
2017-06-03,DEN,39.858,-104.667
2017-06-04,DEN,39.858,-104.667
2017-06-05,DEN,39.858,-104.667
2017-06-06,DEN,39.858,-104.667
2017-06-07,DEN,39.858,-104.667
2017-06-08,DEN,39.858,-104.667
2017-06-09,DEN,39.858,-104.667
2017-06-10,DEN,39.858,-104.667
2017-06-11,DEN,39.858,-104.667
2017-06-12,DEN,39.858,-104.667
2017-06-13,DEN,39.858,-104.667
2017-06-14,DEN,39.858,-104.667
2017-06-15,DEN,39.858,-104.667
2017-06-16,DEN,39.858,-104.667
2017-06-17,DEN,39.858,-104.667
2017-06-18,DEN,39.858,-104.667
2017-06-19,DEN,39.858,-104.667
2017-06-20,DEN,39.858,-104.667
2017-06-21,DEN,39.858,-104.667
2017-06-22,DEN,39.858,-104.667
2017-06-23,DEN,39.858,-104.667
2017-06-24,DEN,39.858,-104.667
2017-06-25,DEN,39.858,-104.667
2017-06-26,DEN,39.858,-104.667
2017-06-27,DEN,39.858,-104.667
2017-06-28,DEN,39.858,-104.667
2017-06-29,DEN,39.858,-104.667
2017-06-30,DEN,39.858,-104.667
2017-07-01,DEN,39.858,-104.667
2017-07-02,DEN,39.858,-104.667
2017-07-03,DEN,39.858,-104.667
2017-07-04,DEN,39.858,-104.667
2017-07-05,DEN,39.858,-104.667
2017-07-06,DEN,39.858,-104.667
2017-07-07,DEN,39.858,-104.667
2017-07-08,DEN,39.858,-104.667
2017-07-09,DEN,39.858,-104.667
2017-07-10,DEN,39.858,-104.667
2017-07-11,DEN,39.858,-104.667
2017-07-12,DEN,39.858,-104.667
2017-07-13,DEN,39.858,-104.667
2017-07-14,DEN,39.858,-104.667
2017-07-15,DEN,39.858,-104.667
2017-07-16,DEN,39.858,-104.667
2017-07-17,DEN,39.858,-104.667
2017-07-18,DEN,39.858,-104.667
2017-07-19,DEN,39.858,-104.667
2017-07-20,DEN,39.858,-104.667
2017-07-21,DEN,39.858,-104.667
2017-07-22,DEN,39.858,-104.667
2017-07-23,DEN,39.858,-104.667
2017-07-24,DEN,39.858,-104.667
2017-07-25,DEN,39.858,-104.667
2017-07-26,DEN,39.858,-104.667
2017-07-27,DEN,39.858,-104.667
2017-07-28,DEN,39.858,-104.667
2017-07-29,DEN,39.858,-104.667
2017-07-30,DEN,39.858,-104.667
2017-07-31,DEN,39.858,-104.667
2017-08-01,DEN,39.858,-104.667
2017-08-02,DEN,39.858,-104.667
2017-08-03,DEN,39.858,-104.667
2017-08-04,DEN,39.858,-104.667
2017-08-05,DEN,39.858,-104.667
2017-08-06,DEN,39.858,-104.667
2017-08-07,DEN,39.858,-104.667
2017-08-08,DEN,39.858,-104.667
2017-08-09,DEN,39.858,-104.667
2017-08-10,DEN,39.858,-104.667
2017-08-11,DEN,39.858,-104.667
2017-08-12,DEN,39.858,-104.667
2017-08-13,DEN,39.858,-104.667
2017-08-14,DEN,39.858,-104.667
2017-08-15,DEN,39.858,-104.667
2017-08-16,DEN,39.858,-104.667
2017-08-17,DEN,39.858,-104.667
2017-08-18,DEN,39.858,-104.667
2017-08-19,DEN,39.858,-104.667
2017-08-20,DEN,39.858,-104.667
2017-08-21,DEN,39.858,-104.667
2017-08-22,DEN,39.858,-104.667
2017-08-23,DEN,39.858,-104.667
2017-08-24,DEN,39.858,-104.667
2017-08-25,DEN,39.858,-104.667
2017-08-26,DEN,39.858,-104.667
2017-08-27,DEN,39.858,-104.667
2017-08-28,DEN,39.858,-104.667
2017-08-29,DEN,39.858,-104.667
2017-08-30,DEN,39.858,-104.667
2017-08-31,DEN,39.858,-104.667
2017-09-01,DEN,39.858,-104.667
2017-09-02,DEN,39.858,-104.667
2017-09-03,DEN,39.858,-104.667
2017-09-04,DEN,39.858,-104.667
2017-09-05,DEN,39.858,-104.667
2017-09-06,DEN,39.858,-104.667
2017-09-07,DEN,39.858,-104.667
2017-09-08,DEN,39.858,-104.667
2017-09-09,DEN,39.858,-104.667
2017-09-10,DEN,39.858,-104.667
2017-09-11,DEN,39.858,-104.667
2017-09-12,DEN,39.858,-104.667
2017-09-13,DEN,39.858,-104.667
2017-09-14,DEN,39.858,-104.667
2017-09-15,DEN,39.858,-104.667
2017-09-16,DEN,39.858,-104.667
2017-09-17,DEN,39.858,-104.667
2017-09-18,DEN,39.858,-104.667
2017-09-19,DEN,39.858,-104.667
2017-09-20,DEN,39.858,-104.667
2017-09-21,DEN,39.858,-104.667
2017-09-22,DEN,39.858,-104.667
2017-09-23,DEN,39.858,-104.667
2017-09-24,DEN,39.858,-104.667
2017-09-25,DEN,39.858,-104.667
2017-09-26,DEN,39.858,-104.667
2017-09-27,DEN,39.858,-104.667
2017-09-28,DEN,39.858,-104.667
2017-09-29,DEN,39.858,-104.667
2017-09-30,DEN,39.858,-104.667
2017-10-01,DEN,39.858,-104.667
2017-10-02,DEN,39.858,-104.667
2017-10-03,DEN,39.858,-104.667
2017-10-04,DEN,39.858,-104.667
2017-10-05,DEN,39.858,-104.667
2017-10-06,DEN,39.858,-104.667
2017-10-07,DEN,39.858,-104.667
2017-10-08,DEN,39.858,-104.667
2017-10-09,DEN,39.858,-104.667
2017-10-10,DEN,39.858,-104.667
2017-10-11,DEN,39.858,-104.667
2017-10-12,DEN,39.858,-104.667
2017-10-13,DEN,39.858,-104.667
2017-10-14,DEN,39.858,-104.667
2017-10-15,DEN,39.858,-104.667
2017-10-16,DEN,39.858,-104.667
2017-10-17,DEN,39.858,-104.667
2017-10-18,DEN,39.858,-104.667
2017-10-19,DEN,39.858,-104.667
2017-10-20,DEN,39.858,-104.667
2017-10-21,DEN,39.858,-104.667
2017-10-22,DEN,39.858,-104.667
2017-10-23,DEN,39.858,-104.667
2017-10-24,DEN,39.858,-104.667
2017-10-25,DEN,39.858,-104.667
2017-10-26,DEN,39.858,-104.667
2017-10-27,DEN,39.858,-104.667
2017-10-28,DEN,39.858,-104.667
2017-10-29,DEN,39.858,-104.667
2017-10-30,DEN,39.858,-104.667
2017-10-31,DEN,39.858,-104.667
2017-11-01,DEN,39.858,-104.667
2017-11-02,DEN,39.858,-104.667
2017-11-03,DEN,39.858,-104.667
2017-11-04,DEN,39.858,-104.667
2017-11-05,DEN,39.858,-104.667
2017-11-06,DEN,39.858,-104.667
2017-11-07,DEN,39.858,-104.667
2017-11-08,DEN,39.858,-104.667
2017-11-09,DEN,39.858,-104.667
2017-11-10,DEN,39.858,-104.667
2017-11-11,DEN,39.858,-104.667
2017-11-12,DEN,39.858,-104.667
2017-11-13,DEN,39.858,-104.667
2017-11-14,DEN,39.858,-104.667
2017-11-15,DEN,39.858,-104.667
2017-11-16,DEN,39.858,-104.667
2017-11-17,DEN,39.858,-104.667
2017-11-18,DEN,39.858,-104.667
2017-11-19,DEN,39.858,-104.667
2017-11-20,DEN,39.858,-104.667
2017-11-21,DEN,39.858,-104.667
2017-11-22,DEN,39.858,-104.667
2017-11-23,DEN,39.858,-104.667
2017-11-24,DEN,39.858,-104.667
2017-11-25,DEN,39.858,-104.667
2017-11-26,DEN,39.858,-104.667
2017-11-27,DEN,39.858,-104.667
2017-11-28,DEN,39.858,-104.667
2017-11-29,DEN,39.858,-104.667
2017-11-30,DEN,39.858,-104.667
2017-12-01,DEN,39.858,-104.667
2017-12-02,DEN,39.858,-104.667
2017-12-03,DEN,39.858,-104.667
2017-12-04,DEN,39.858,-104.667
2017-12-05,DEN,39.858,-104.667
2017-12-06,DEN,39.858,-104.667
2017-12-07,DEN,39.858,-104.667
2017-12-08,DEN,39.858,-104.667
2017-12-09,DEN,39.858,-104.667
2017-12-10,DEN,39.858,-104.667
2017-12-11,DEN,39.858,-104.667
2017-12-12,DEN,39.858,-104.667
2017-12-13,DEN,39.858,-104.667
2017-12-14,DEN,39.858,-104.667
2017-12-15,DEN,39.858,-104.667
2017-12-16,DEN,39.858,-104.667
2017-12-17,DEN,39.858,-104.667
2017-12-18,DEN,39.858,-104.667
2017-12-19,DEN,39.858,-104.667
2017-12-20,DEN,39.858,-104.667
2017-12-21,DEN,39.858,-104.667
2017-12-22,DEN,39.858,-104.667
2017-12-23,DEN,39.858,-104.667
2017-12-24,DEN,39.858,-104.667
2017-12-25,DEN,39.858,-104.667
2017-12-26,DEN,39.858,-104.667
2017-12-27,DEN,39.858,-104.667
2017-12-28,DEN,39.858,-104.667
2017-12-29,DEN,39.858,-104.667
2017-12-30,DEN,39.858,-104.667
2017-12-31,DEN,39.858,-104.667
2018-01-01,DEN,39.858,-104.667
2018-01-02,DEN,39.858,-104.667
2018-01-03,DEN,39.858,-104.667
2018-01-04,DEN,39.858,-104.667
2018-01-05,DEN,39.858,-104.667
2018-01-06,DEN,39.858,-104.667
2018-01-07,DEN,39.858,-104.667
2018-01-08,DEN,39.858,-104.667
2018-01-09,DEN,39.858,-104.667
2018-01-10,DEN,39.858,-104.667
2018-01-11,DEN,39.858,-104.667
2018-01-12,DEN,39.858,-104.667
2018-01-13,DEN,39.858,-104.667
2018-01-14,DEN,39.858,-104.667
2018-01-15,DEN,39.858,-104.667
2018-01-16,DEN,39.858,-104.667
2018-01-17,DEN,39.858,-104.667
2018-01-18,DEN,39.858,-104.667
2018-01-19,DEN,39.858,-104.667
2018-01-20,DEN,39.858,-104.667
2018-01-21,DEN,39.858,-104.667
2018-01-22,DEN,39.858,-104.667
2018-01-23,DEN,39.858,-104.667
2018-01-24,DEN,39.858,-104.667
2018-01-25,DEN,39.858,-104.667
2018-01-26,DEN,39.858,-104.667
2018-01-27,DEN,39.858,-104.667
2018-01-28,DEN,39.858,-104.667
2018-01-29,DEN,39.858,-104.667
2018-01-30,DEN,39.858,-104.667
2018-01-31,DEN,39.858,-104.667
2018-02-01,DEN,39.858,-104.667
2018-02-02,DEN,39.858,-104.667
2018-02-03,DEN,39.858,-104.667
2018-02-04,DEN,39.858,-104.667
2018-02-05,DEN,39.858,-104.667
2018-02-06,DEN,39.858,-104.667
2018-02-07,DEN,39.858,-104.667
2018-02-08,DEN,39.858,-104.667
2018-02-09,DEN,39.858,-104.667
2018-02-10,DEN,39.858,-104.667
2018-02-11,DEN,39.858,-104.667
2018-02-12,DEN,39.858,-104.667
2018-02-13,DEN,39.858,-104.667
2018-02-14,DEN,39.858,-104.667
2018-02-15,DEN,39.858,-104.667
2018-02-16,DEN,39.858,-104.667
2018-02-17,DEN,39.858,-104.667
2018-02-18,DEN,39.858,-104.667
2018-02-19,DEN,39.858,-104.667
2018-02-20,DEN,39.858,-104.667
2018-02-21,DEN,39.858,-104.667
2018-02-22,DEN,39.858,-104.667
2018-02-23,DEN,39.858,-104.667
2018-02-24,DEN,39.858,-104.667
2018-02-25,DEN,39.858,-104.667
2018-02-26,DEN,39.858,-104.667
2018-02-27,DEN,39.858,-104.667
2018-02-28,DEN,39.858,-104.667
2018-03-01,DEN,39.858,-104.667
2018-03-02,DEN,39.858,-104.667
2018-03-03,DEN,39.858,-104.667
2018-03-04,DEN,39.858,-104.667
2018-03-05,DEN,39.858,-104.667
2018-03-06,DEN,39.858,-104.667
2018-03-07,DEN,39.858,-104.667
2018-03-08,DEN,39.858,-104.667
2018-03-09,DEN,39.858,-104.667
2018-03-10,DEN,39.858,-104.667
2018-03-11,DEN,39.858,-104.667
2018-03-12,DEN,39.858,-104.667
2018-03-13,DEN,39.858,-104.667
2018-03-14,DEN,39.858,-104.667
2018-03-15,DEN,39.858,-104.667
2018-03-16,DEN,39.858,-104.667
2018-03-17,DEN,39.858,-104.667
2018-03-18,DEN,39.858,-104.667
2018-03-19,DEN,39.858,-104.667
2018-03-20,DEN,39.858,-104.667
2018-03-21,DEN,39.858,-104.667
2018-03-22,DEN,39.858,-104.667
2018-03-23,DEN,39.858,-104.667
2018-03-24,DEN,39.858,-104.667
2018-03-25,DEN,39.858,-104.667
2018-03-26,DEN,39.858,-104.667
2018-03-27,DEN,39.858,-104.667
2018-03-28,DEN,39.858,-104.667
2018-03-29,DEN,39.858,-104.667
2018-03-30,DEN,39.858,-104.667
2018-03-31,DEN,39.858,-104.667
2018-04-01,DEN,39.858,-104.667
2018-04-02,DEN,39.858,-104.667
2018-04-03,DEN,39.858,-104.667
2018-04-04,DEN,39.858,-104.667
2018-04-05,DEN,39.858,-104.667
2018-04-06,DEN,39.858,-104.667
2018-04-07,DEN,39.858,-104.667
2018-04-08,DEN,39.858,-104.667
2018-04-09,DEN,39.858,-104.667
2018-04-10,DEN,39.858,-104.667
2018-04-11,DEN,39.858,-104.667
2018-04-12,DEN,39.858,-104.667
2018-04-13,DEN,39.858,-104.667
2018-04-14,DEN,39.858,-104.667
2018-04-15,DEN,39.858,-104.667
2018-04-16,DEN,39.858,-104.667
2018-04-17,DEN,39.858,-104.667
2018-04-18,DEN,39.858,-104.667
2018-04-19,DEN,39.858,-104.667
2018-04-20,DEN,39.858,-104.667
2018-04-21,DEN,39.858,-104.667
2018-04-22,DEN,39.858,-104.667
2018-04-23,DEN,39.858,-104.667
2018-04-24,DEN,39.858,-104.667
2018-04-25,DEN,39.858,-104.667
2018-04-26,DEN,39.858,-104.667
2018-04-27,DEN,39.858,-104.667
2018-04-28,DEN,39.858,-104.667
2018-04-29,DEN,39.858,-104.667
2018-04-30,DEN,39.858,-104.667
2018-05-01,DEN,39.858,-104.667
2018-05-02,DEN,39.858,-104.667
2018-05-03,DEN,39.858,-104.667
2018-05-04,DEN,39.858,-104.667
2018-05-05,DEN,39.858,-104.667
2018-05-06,DEN,39.858,-104.667
2018-05-07,DEN,39.858,-104.667
2018-05-08,DEN,39.858,-104.667
2018-05-09,DEN,39.858,-104.667
2018-05-10,DEN,39.858,-104.667
2018-05-11,DEN,39.858,-104.667
2018-05-12,DEN,39.858,-104.667
2018-05-13,DEN,39.858,-104.667
2018-05-14,DEN,39.858,-104.667
2018-05-15,DEN,39.858,-104.667
2018-05-16,DEN,39.858,-104.667
2018-05-17,DEN,39.858,-104.667
2018-05-18,DEN,39.858,-104.667
2018-05-19,DEN,39.858,-104.667
2018-05-20,DEN,39.858,-104.667
2018-05-21,DEN,39.858,-104.667
2018-05-22,DEN,39.858,-104.667
2018-05-23,DEN,39.858,-104.667
2018-05-24,DEN,39.858,-104.667
2018-05-25,DEN,39.858,-104.667
2018-05-26,DEN,39.858,-104.667
2018-05-27,DEN,39.858,-104.667
2018-05-28,DEN,39.858,-104.667
2018-05-29,DEN,39.858,-104.667
2018-05-30,DEN,39.858,-104.667
2018-05-31,DEN,39.858,-104.667
2018-06-01,DEN,39.858,-104.667
2018-06-02,DEN,39.858,-104.667
2018-06-03,DEN,39.858,-104.667
2018-06-04,DEN,39.858,-104.667
2018-06-05,DEN,39.858,-104.667
2018-06-06,DEN,39.858,-104.667
2018-06-07,DEN,39.858,-104.667
2018-06-08,DEN,39.858,-104.667
2018-06-09,DEN,39.858,-104.667
2018-06-10,DEN,39.858,-104.667
2018-06-11,DEN,39.858,-104.667
2018-06-12,DEN,39.858,-104.667
2018-06-13,DEN,39.858,-104.667
2018-06-14,DEN,39.858,-104.667
2018-06-15,DEN,39.858,-104.667
2018-06-16,DEN,39.858,-104.667
2018-06-17,DEN,39.858,-104.667
2018-06-18,DEN,39.858,-104.667
2018-06-19,DEN,39.858,-104.667
2018-06-20,DEN,39.858,-104.667
2018-06-21,DEN,39.858,-104.667
2018-06-22,DEN,39.858,-104.667
2018-06-23,DEN,39.858,-104.667
2018-06-24,DEN,39.858,-104.667
2018-06-25,DEN,39.858,-104.667
2018-06-26,DEN,39.858,-104.667
2018-06-27,DEN,39.858,-104.667
2018-06-28,DEN,39.858,-104.667
2018-06-29,DEN,39.858,-104.667
2018-06-30,DEN,39.858,-104.667
2018-07-01,DEN,39.858,-104.667
2018-07-02,DEN,39.858,-104.667
2018-07-03,DEN,39.858,-104.667
2018-07-04,DEN,39.858,-104.667
2018-07-05,DEN,39.858,-104.667
2018-07-06,DEN,39.858,-104.667
2018-07-07,DEN,39.858,-104.667
2018-07-08,DEN,39.858,-104.667
2018-07-09,DEN,39.858,-104.667
2018-07-10,DEN,39.858,-104.667
2018-07-11,DEN,39.858,-104.667
2018-07-12,DEN,39.858,-104.667
2018-07-13,DEN,39.858,-104.667
2018-07-14,DEN,39.858,-104.667
2018-07-15,DEN,39.858,-104.667
2018-07-16,DEN,39.858,-104.667
2018-07-17,DEN,39.858,-104.667
2018-07-18,DEN,39.858,-104.667
2018-07-19,DEN,39.858,-104.667
2018-07-20,DEN,39.858,-104.667
2018-07-21,DEN,39.858,-104.667
2018-07-22,DEN,39.858,-104.667
2018-07-23,DEN,39.858,-104.667
2018-07-24,DEN,39.858,-104.667
2018-07-25,DEN,39.858,-104.667
2018-07-26,DEN,39.858,-104.667
2018-07-27,DEN,39.858,-104.667
2018-07-28,DEN,39.858,-104.667
2018-07-29,DEN,39.858,-104.667
2018-07-30,DEN,39.858,-104.667
2018-07-31,DEN,39.858,-104.667
2018-08-01,DEN,39.858,-104.667
2018-08-02,DEN,39.858,-104.667
2018-08-03,DEN,39.858,-104.667
2018-08-04,DEN,39.858,-104.667
2018-08-05,DEN,39.858,-104.667
2018-08-06,DEN,39.858,-104.667
2018-08-07,DEN,39.858,-104.667
2018-08-08,DEN,39.858,-104.667
2018-08-09,DEN,39.858,-104.667
2018-08-10,DEN,39.858,-104.667
2018-08-11,DEN,39.858,-104.667
2018-08-12,DEN,39.858,-104.667
2018-08-13,DEN,39.858,-104.667
2018-08-14,DEN,39.858,-104.667
2018-08-15,DEN,39.858,-104.667
2018-08-16,DEN,39.858,-104.667
2018-08-17,DEN,39.858,-104.667
2018-08-18,DEN,39.858,-104.667
2018-08-19,DEN,39.858,-104.667
2018-08-20,DEN,39.858,-104.667
2018-08-21,DEN,39.858,-104.667
2018-08-22,DEN,39.858,-104.667
2018-08-23,DEN,39.858,-104.667
2018-08-24,DEN,39.858,-104.667
2018-08-25,DEN,39.858,-104.667
2018-08-26,DEN,39.858,-104.667
2018-08-27,DEN,39.858,-104.667
2018-08-28,DEN,39.858,-104.667
2018-08-29,DEN,39.858,-104.667
2018-08-30,DEN,39.858,-104.667
2018-08-31,DEN,39.858,-104.667
2018-09-01,DEN,39.858,-104.667
2018-09-02,DEN,39.858,-104.667
2018-09-03,DEN,39.858,-104.667
2018-09-04,DEN,39.858,-104.667
2018-09-05,DEN,39.858,-104.667
2018-09-06,DEN,39.858,-104.667
2018-09-07,DEN,39.858,-104.667
2018-09-08,DEN,39.858,-104.667
2018-09-09,DEN,39.858,-104.667
2018-09-10,DEN,39.858,-104.667
2018-09-11,DEN,39.858,-104.667
2018-09-12,DEN,39.858,-104.667
2018-09-13,DEN,39.858,-104.667
2018-09-14,DEN,39.858,-104.667
2018-09-15,DEN,39.858,-104.667
2018-09-16,DEN,39.858,-104.667
2018-09-17,DEN,39.858,-104.667
2018-09-18,DEN,39.858,-104.667
2018-09-19,DEN,39.858,-104.667
2018-09-20,DEN,39.858,-104.667
2018-09-21,DEN,39.858,-104.667
2018-09-22,DEN,39.858,-104.667
2018-09-23,DEN,39.858,-104.667
2018-09-24,DEN,39.858,-104.667
2018-09-25,DEN,39.858,-104.667
2018-09-26,DEN,39.858,-104.667
2018-09-27,DEN,39.858,-104.667
2018-09-28,DEN,39.858,-104.667
2018-09-29,DEN,39.858,-104.667
2018-09-30,DEN,39.858,-104.667
2018-10-01,DEN,39.858,-104.667
2018-10-02,DEN,39.858,-104.667
2018-10-03,DEN,39.858,-104.667
2018-10-04,DEN,39.858,-104.667
2018-10-05,DEN,39.858,-104.667
2018-10-06,DEN,39.858,-104.667
2018-10-07,DEN,39.858,-104.667
2018-10-08,DEN,39.858,-104.667
2018-10-09,DEN,39.858,-104.667
2018-10-10,DEN,39.858,-104.667
2018-10-11,DEN,39.858,-104.667
2018-10-12,DEN,39.858,-104.667
2018-10-13,DEN,39.858,-104.667
2018-10-14,DEN,39.858,-104.667
2018-10-15,DEN,39.858,-104.667
2018-10-16,DEN,39.858,-104.667
2018-10-17,DEN,39.858,-104.667
2018-10-18,DEN,39.858,-104.667
